	Subcorpus	Type of Article	Article	Teil	Sentence number	CNC String	CNC Length	Words before
21	biology_intros	Quant/Qual	-Lacking-warmth---Alexithymia-trait-is-related-to-warm-spe_2017_Biological-P.txt	<Conclusion>	303.0	emotion recognition diﬃculties	3.0	4588.0
22	biology_intros	Quant/Qual	-Lacking-warmth---Alexithymia-trait-is-related-to-warm-spe_2017_Biological-P.txt	<Conclusion>	312.0	null result cannot rule	4.0	4790.0
23	biology_intros	Quant/Qual	-Lacking-warmth---Alexithymia-trait-is-related-to-warm-spe_2017_Biological-P.txt	<Conclusion>	315.0	warmth perception threshold	3.0	4881.0
24	biology_intros	Quant/Qual	-Lacking-warmth---Alexithymia-trait-is-related-to-warm-spe_2017_Biological-P.txt	<Conclusion>	355.0	c-tactile mechanoreceptor pathway	3.0	5749.0
25	biology_intros	Quant/Qual	-Lacking-warmth---Alexithymia-trait-is-related-to-warm-spe_2017_Biological-P.txt	<Conclusion>	357.0	aﬀective touch test	3.0	5791.0
26	biology_intros	Quant/Qual	-Lacking-warmth---Alexithymia-trait-is-related-to-warm-spe_2017_Biological-P.txt	<Conclusion>	371.0	aﬀective touch test	3.0	6104.0
27	biology_intros	Quant/Qual	-Lacking-warmth---Alexithymia-trait-is-related-to-warm-spe_2017_Biological-P.txt	<Conclusion>	379.0	particular neuroimaging studies	3.0	6209.0
28	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	6.0	alpha band oscillations	3.0	150.0
29	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	7.0	information alpha synchronization	3.0	214.0
30	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	8.0	line alpha modulation	3.0	240.0
31	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	9.0	alpha power decrease	3.0	297.0
32	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	23.0	space retro-cue experiments	3.0	633.0
33	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	25.0	Visuospatial attention experiments	3.0	705.0
34	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	26.0	recent MEG study	3.0	722.0
35	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	27.0	shifts contralateral alpha suppression	4.0	757.0
36	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	31.0	Makovsikother authors	3.0	866.0
37	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	38.0	address alpha lateralization diﬀerences	4.0	1067.0
38	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	40.0	alpha band activity	3.0	1100.0
39	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	40.0	use source localization	3.0	1108.0
40	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Intro>	42.0	alpha lateralization respect	3.0	1158.0
41	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	55.0	trial participants ﬁrst	3.0	1297.0
42	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	78.0	Behavioral analysis Analysis	3.0	1657.0
43	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	85.0	Data acquisition MEG data	4.0	1756.0
44	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	92.0	signal space separation method	4.0	1888.0
45	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	100.0	memory array presentation	3.0	1947.0
46	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	104.0	Time–frequency analysis Time-frequency	3.0	1982.0
47	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	129.0	minimum variance scalar beamformer	4.0	2253.0
48	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	138.0	time covariance window	3.0	2420.0
49	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	138.0	memory array presentation	3.0	2427.0
50	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	139.0	time covariance window	3.0	2444.0
51	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	140.0	Summary statistics images	3.0	2461.0
52	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	151.0	Behavioral results Analysis	3.0	2606.0
53	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	153.0	repeated measures analysis	3.0	2647.0
54	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	170.0	meanmain eﬀect	3.0	2771.0
55	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	172.0	participants’ reaction time	3.0	2791.0
56	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	196.0	meanfaster RTs	3.0	2958.0
57	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	207.0	Figalpha activity	3.0	3038.0
58	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	211.0	Figinitial desynchronization	3.0	3093.0
59	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Middle>	232.0	period alpha desynchronization	3.0	3423.0
60	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Conclusion>	264.0	studies alpha lateralization	3.0	4024.0
61	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Conclusion>	274.0	turn alpha synchronization	3.0	4246.0
62	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Conclusion>	276.0	Bonnefondirrelevanttask areas	3.0	4287.0
63	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Conclusion>	278.0	alpha activity increase	3.0	4344.0
64	biology_intros	Quant/Qual	A-dual-mechanism-underlying-alpha-lateralization-in-attent_2017_Biological-P.txt	<Conclusion>	300.0	alpha inhibition hypothesis	3.0	4823.0
651	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Intro>	5	morphine-induced reward effect	3	118
652	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Intro>	9	opioid-induced conditioned place preference	4	209
653	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Intro>	14	morphine reward effect	3	328
65	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Intro>	15	innate immune pattern-recognition receptor	4	353
650	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Intro>	15	morphine-induced place preference	3	367
66	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Middle>	67	Conditioned place preferences	3	926
67	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Middle>	118	computer-assisted imaging analysis system	4	1687
670	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Middle>	120	indicated time points	3	1712
68	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Middle>	147	Western blot data	3	1900
70	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Middle>	200	western blot analysis	3	2601
71	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Conclusion>	245	repeated morphine treatments	3	3717
710	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Conclusion>	246	key pattern recognition receptor	4	3733
711	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Conclusion>	246	adaptive immune inflammatory response processes	5	3742
712	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Conclusion>	245	chronic morphine treatment	3	3708
713	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Conclusion>	247	chronic morphine treatment	3	3765
714	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Conclusion>	260	chronic morphine treatment	3	4056
715	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Conclusion>	250	reduced morphine reward	3	3793
716	biology_intros	Quant/Qual	Activation-of-TLR4-STAT3-signaling-in-VTA-contributes-to-th_2017_Behavioural.txt	<Conclusion>	255	reduced morphine reward	3	3885
72	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Intro>	13.0	action value estimates	3.0	232.0
73	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Intro>	17.0	reinforcement learning strategies	3.0	326.0
74	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Intro>	18.0	reward prediction error	3.0	345.0
75	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Intro>	18.0	midbrain dopamine neurons	3.0	355.0
76	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Intro>	27.0	dopamine neuron ﬁring	3.0	518.0
760	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	45.0	operant conditioning chambers	3.0	927.0
761	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	46.0	operant conditioning chamber	3.0	939.0
77	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	65.0	Competitive Choice Task	3.0	1116.0
78	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	87.0	initial vehicle injection	3.0	1442.0
790	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	93.0	reversal learning task	3.0	1547.0
791	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	93.0	operant conditioning chambers	3.0	1553.0
79	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	97.0	Correct feeder choices	3.0	1592.0
800	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	99.0	low reward probability	3.0	1634.0
80	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	101.0	high reward probability side	4.0	1657.0
81	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	101.0	low reward probability side	4.0	1671.0
82	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	103.0	low reward probability	3.0	1711.0
83	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	118.0	Graphpad Prism version	3.0	1815.0
84	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	123.0	animal’s choice sequence	3.0	1976.0
85	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	124.0	animal’s choice sequence	3.0	1998.0
86	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	125.0	random feeder selection	3.0	2008.0
87	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	127.0	resultant choice sequence	3.0	2067.0
870	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	132.0	low reward probability	3.0	2197.0
88	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	220.0	impulsive feeder approach	3.0	2945.0
89	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	232.0	reward probability feeder	3.0	3054.0
90	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	234.0	reward probability feeder selection	4.0	3104.0
91	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	255.0	reward probability feeder	3.0	3304.0
910	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	258.0	low reward probability feeder	3.0	3404.0
92	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	258.0	high probability feeder	3.0	3412.0
920	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Middle>	260.0	high reward probability feeder	3.0	3447.0
93	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Conclusion>	305.0	information processing systems	3.0	3758.0
94	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Conclusion>	323.0	reversal learning deﬁcits	3.0	4121.0
95	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Conclusion>	350.0	impulsive feeder approach	3.0	4692.0
950	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Conclusion>	355.0	substantia nigra dopamine release	4.0	4836.0
96	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Conclusion>	355.0	dopaminergic prediction errors	3.0	4842.0
960	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Conclusion>	356.0	ventral striatum-driven impulsive feeder approach	5.0	4863.0
961	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Conclusion>	384.0	competitive choice task	3.0	5224.0
97	biology_intros	Quant/Qual	Acute---9-tetrahydrocannabinol-administration-in-female-rats-_2017_Behaviour.txt	<Conclusion>	384.0	reward probability reversal learning paradigm	5.0	5240.0
98	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Intro>	4.0	slow/fast wave ratio	3.0	85.0
99	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Intro>	11.0	prognostic proposition focusses	3.0	207.0
100	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Intro>	12.0	TBR show features	3.0	246.0
101	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Intro>	16.0	aberrant EEG activity	3.0	325.0
102	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Intro>	41.0	AD/HD population show deﬁcits	4.0	853.0
103	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Intro>	44.0	tasks performance indices	3.0	936.0
104	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Middle>	87.0	Correct reaction time	3.0	1653.0
105	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Middle>	89.0	commercial computerized battery	3.0	1691.0
106	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Middle>	120.0	EEG band power	3.0	2162.0
107	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Conclusion>	262.0	ClarkeNameWith regard	3.0	3541.0
108	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Conclusion>	264.0	IC Putman Name	3.0	3604.0
109	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Conclusion>	275.0	Verbruggenbrain regions	3.0	3816.0
110	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Conclusion>	286.0	fast wave/slow wave ratio	4.0	4087.0
111	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Conclusion>	288.0	TBR show weakness	3.0	4127.0
112	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Conclusion>	291.0	fact tap abilities	3.0	4206.0
113	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Conclusion>	319.0	EEG frequency bands	3.0	4773.0
114	biology_intros	Quant/Qual	Atypical-interference-control-in-children-with-AD-HD-wit_2017_Biological-Psy.txt	<Conclusion>	320.0	ﬁxed band method	3.0	4793.0
115	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Intro>	3	longitudinal cohort studies	3	66
1150	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Intro>	17	social anxiety disorders	3	601
116	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	46	eating disorders examination questionnaire	4	1052
118	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	58	baseline comparison condition	3	1295
119	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	69	blood oxygen level dependent	4	1434
120	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	69	interleaved ascending acquisition order	4	1448
1210	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	76	volume-to-volume head motion correction	4	1573
122	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	98	gender identification accuracy data	4	1690
123	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	99	gender identification accuracy	3	1712
124	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	99	reaction time data	3	1722
125	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	107	general linear model framework	3	1789
127	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	114	Robust Regression toolbox	3	1917
1270	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	119	negative test statistic	3	2066
128	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	120	voxel-wise nonparametric permutation test	4	2091
129	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	119	positive test statistic	3	2051
131	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	129	whole brain findings	3	2263
133	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	181	contrast parameter estimates	3	2640
1330	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	128	exploratory whole brain analysis	4	2210
1331	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	129	whole brain IRLS analysis	4	2241
135	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	135	Gender identification mean reaction times	5	2364
134	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	190	peak parameter estimates	3	2783
1340	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	196	mean BOLD signal change	4	2847
136	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	197	Whole brain findings	3	2880
1360	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	198	exploratory whole brain analysis	4	2884
1361	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	198	BOLD signal change	3	2897
1362	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	200	whole brain voxel level correction	5	2947
137	biology_intros	Quant/Qual	Blunted-neural-response-to-implicit-negative-facial-affe_2017_Biological-Psy.txt	<Middle>	199	effect size maps	3	2911
