	Subcorpus	Type of Article	Article	Teil	Sentence number	CNC String	CNC Length	Words before
48	economics_intros	Quant/Qual	-De-financialization--of-commodities--Evidence-from-stock--c_2017_Energy-Eco.txt	<Conclusion>	355.0	stock market VIX	3.0	5911.0
49	economics_intros	Quant/Qual	-De-financialization--of-commodities--Evidence-from-stock--c_2017_Energy-Eco.txt	<Conclusion>	358.0	endogenous break point	3.0	5998.0
50	economics_intros	Quant/Qual	-De-financialization--of-commodities--Evidence-from-stock--c_2017_Energy-Eco.txt	<Conclusion>	371.0	market risk aversion	3.0	6251.0
51	economics_intros	Quant/Qual	-De-financialization--of-commodities--Evidence-from-stock--c_2017_Energy-Eco.txt	<Conclusion>	372.0	broad market indexes	3.0	6265.0
52	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Intro>	19.0	target population sizes	3.0	231.0
53	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Intro>	54.0	decision analysis framework	3.0	610.0
54	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Intro>	55.0	population supplementation strategies	3.0	668.0
55	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Intro>	58.0	population supplementation tools	3.0	712.0
56	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Intro>	70.0	alternative supplementation strategies	3.0	895.0
57	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Intro>	73.0	baseline recovery target	3.0	993.0
58	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Intro>	74.0	population viability analysis	3.0	1018.0
59	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Intro>	79.0	resource management decisions	3.0	1123.0
60	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Intro>	92.0	Decision analysis models	3.0	1368.0
61	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	105.0	breeding supplementation programs	3.0	1555.0
62	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	112.0	baseline management target	3.0	1611.0
63	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	114.0	frog recovery plan	3.0	1665.0
64	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	114.0	extinction risk threshold	3.0	1676.0
65	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	119.0	Demographic population models	3.0	1740.0
66	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	133.0	pretiosa extinction risk	3.0	1917.0
67	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	137.0	supplementation pathway rankings	3.0	2033.0
68	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	143.0	ﬁrst sensitivity analysis	3.0	2100.0
69	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	144.0	ﬁnal sensitivity analysis	3.0	2147.0
70	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	165.0	pretiosa recovery efforts	3.0	2455.0
71	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	168.0	pretiosa recovery efforts	3.0	2509.0
72	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	174.0	effort estimating costs	3.0	2639.0
73	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	207.0	background extinction risk	3.0	3234.0
74	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Middle>	214.0	wild population size	3.0	3327.0
75	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	226.0	top-ranked recovery pathway	3.0	3531.0
76	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	226.0	baseline recovery target	3.0	3546.0
77	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	228.0	lowest population sizes	3.0	3575.0
78	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	229.0	background extinction risk	3.0	3611.0
80	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	229.0	target population size	3.0	3626.0
81	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	248.0	beneﬁt cost ratios	3.0	3908.0
82	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	259.0	decision analysis framework	3.0	4000.0
83	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	279.0	decision analysis framework	3.0	4314.0
84	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	279.0	population viability analyses PVAs	4.0	4329.0
85	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	291.0	life historyThe effectiveness	3.0	4486.0
86	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	314.0	management time horizon	3.0	4768.0
87	economics_intros	Quant/Qual	A-Decision-theory-Approach-to-Cost-effective-Population-Su_2017_Ecological-E.txt	<Conclusion>	319.0	recovery target uncertainty	3.0	4875.0
88	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Intro>	1.0	National oil companies NOCs	4.0	4.0
89	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Intro>	11.0	particular employment policy	3.0	166.0
91	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Intro>	22.0	fuel price subsidies	3.0	347.0
92	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Intro>	22.0	employment wealth re-distribution	3.0	351.0
94	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Intro>	35.0	widespread incentive practice	3.0	506.0
95	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Intro>	40.0	agent–government principal relationship	3.0	656.0
96	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Intro>	45.0	production production decisions	3.0	774.0
97	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Intro>	49.0	characteristics petrochemical properties	3.0	871.0
98	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	70.0	world oil supply	3.0	1293.0
99	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	70.0	world gas supply	3.0	1304.0
100	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	70.0	world oil reserves	3.0	1312.0
101	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	92.0	NOC eﬃciency measures	3.0	1584.0
102	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	105.0	oil recovery EOR	3.0	1798.0
103	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	116.0	recovery factor RF	3.0	2020.0
104	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	123.0	exploration investment rate	3.0	2134.0
105	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	125.0	recovery investment rate	3.0	2189.0
106	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	131.0	optimal production rate	3.0	2262.0
107	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	134.0	oil extraction rate	3.0	2307.0
108	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	134.0	maximum production capacity	3.0	2311.0
109	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	138.0	optimal exploration investment rate	4.0	2404.0
110	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	139.0	EOR investment rate	3.0	2440.0
111	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	143.0	exploration investment rate	3.0	2501.0
112	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	143.0	recovery investment rate	3.0	2505.0
113	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	154.0	owner– manager relation	3.0	2643.0
114	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	160.0	way employment levels	3.0	2727.0
115	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	164.0	domestic fuel price	3.0	2773.0
116	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	169.0	domestic fuel subsidy	3.0	2872.0
117	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	174.0	production cost function	3.0	2970.0
118	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	176.0	production cost function	3.0	2996.0
119	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	177.0	fuel price scenarios	3.0	3029.0
120	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	182.0	production cost rises	3.0	3074.0
121	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	184.0	processing facility CPF	3.0	3106.0
122	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	184.0	water/oil ratio WOR	3.0	3114.0
123	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	185.0	diluent cost naphtha	3.0	3137.0
124	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	206.0	base scenario condition	3.0	3488.0
125	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	207.0	maximum production capacity	3.0	3536.0
126	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	230.0	relevant time intervals	3.0	3940.0
127	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	248.0	optimal production rate schedule	4.0	4169.0
128	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	248.0	maximum production rate	3.0	4179.0
129	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	256.0	exploration investment schedule	3.0	4318.0
130	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	261.0	Domestic fossil fuel subsidies	4.0	4353.0
131	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	262.0	Domestic fuel subsidies	3.0	4371.0
132	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	268.0	domestic fuel discount	3.0	4479.0
134	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	4.0	countries' emission performances	3.0	55.0
135	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	6.0	index decomposition analysis IDA	4.0	107.0
136	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	6.0	decomposition analysis SDA	3.0	113.0
137	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	8.0	energy systems analysis	3.0	163.0
138	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	32.0	country's energy use	3.0	471.0
139	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	56.0	modelling intensity indicators	3.0	762.0
140	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	59.0	emission intensity indicator	3.0	811.0
141	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	60.0	emission intensity indicator cover	4.0	847.0
142	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	72.0	ﬁnest disaggregation level	3.0	1069.0
1430	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	77.0	global-level decomposition analysis	3.0	1113.0
143	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	77.0	intensity indicator changes	3.0	1116.0
144	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Intro>	78.0	country-level decomposition analysis	3.0	1139.0
145	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	116.0	production structure effect	3.0	1686.0
146	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	116.0	demand structure effect	3.0	1695.0
147	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	124.0	pure SDA formulation	3.0	1762.0
148	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	130.0	production structure effect DH	4.0	1809.0
149	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	131.0	production structure effect	3.0	1842.0
150	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	135.0	example country r's impact	4.0	1908.0
151	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	149.0	production structure effect	3.0	2028.0
152	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	149.0	country r's emission intensity	4.0	2047.0
153	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	153.0	demand structure effect	3.0	2082.0
154	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	167.0	emission intensity change	3.0	2252.0
156	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	179.0	multiplicative decomposition method	3.0	2467.0
157	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	202.0	global MRIO table	3.0	2748.0
158	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	207.0	versions SDA analysis	3.0	2833.0
159	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	236.0	cumulative driving forces	3.0	3077.0
160	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	237.0	sectoral intensity effect	3.0	3085.0
161	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	237.0	production structure effect	3.0	3104.0
162	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	248.0	traded production technology effect	4.0	3230.0
163	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	248.0	demand structure effect	3.0	3240.0
164	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	259.0	emission intensity decrease	3.0	3317.0
165	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	259.0	emission intensity improvement	3.0	3324.0
166	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	269.0	domestic production technology	3.0	3475.0
167	economics_intros	Quant/Qual	A-Multi-region-Structural-Decomposition-Analysis-of-Globa_2017_Ecological-Ec.txt	<Middle>	270.0	sectoral emission intensity	3.0	3490.0
