	Subcorpus	Type of Article	Article	Teil	WordsN	NounsN	CNCsNounsN
44	economics_intros		Bounds-testing-approach-to-analyzing-the-environment-Kuznets-cur_2017_Energy.txt	<Conclusion>	730.0	271.0	31.0
45	economics_intros		CEO-turnover-in-large-banks--Does-tail-ris_2017_Journal-of-Accounting-and-Ec.txt	<Intro>	2875.0	876.0	49.0
46	economics_intros		CEO-turnover-in-large-banks--Does-tail-ris_2017_Journal-of-Accounting-and-Ec.txt	<Middle>	5717.0	1675.0	125.0
47	economics_intros		CEO-turnover-in-large-banks--Does-tail-ris_2017_Journal-of-Accounting-and-Ec.txt	<Conclusion>	182.0	63.0	3.0
48	economics_intros		Chinese-airline-efficiency-under-CO2-emissions-and-flight-de_2017_Energy-Eco.txt	<Intro>	2199.0	560.0	21.0
49	economics_intros		Chinese-airline-efficiency-under-CO2-emissions-and-flight-de_2017_Energy-Eco.txt	<Middle>	3818.0	978.0	69.0
50	economics_intros		Chinese-airline-efficiency-under-CO2-emissions-and-flight-de_2017_Energy-Eco.txt	<Conclusion>	2051.0	553.0	28.0
51	economics_intros		Commercial-lending-concentration-and-bank-expertise-_2017_Journal-of-Account.txt	<Intro>	3087.0	1013.0	74.0
52	economics_intros		Commercial-lending-concentration-and-bank-expertise-_2017_Journal-of-Account.txt	<Middle>	7384.0	2261.0	176.0
53	economics_intros		Commercial-lending-concentration-and-bank-expertise-_2017_Journal-of-Account.txt	<Conclusion>	437.0	144.0	9.0
54	economics_intros		Common-auditors-in-M-amp-A-transactio_2016_Journal-of-Accounting-and-Economi.txt	<Intro>	3178.0	942.0	69.0
55	economics_intros		Common-auditors-in-M-amp-A-transactio_2016_Journal-of-Accounting-and-Economi.txt	<Middle>	6580.0	1897.0	158.0
56	economics_intros		Common-auditors-in-M-amp-A-transactio_2016_Journal-of-Accounting-and-Economi.txt	<Conclusion>	452.0	139.0	3.0
57	economics_intros		Compensating-Environmental-Losses-Versus-Creating-Environmen_2017_Ecological.txt	<Intro>	4211.0	1202.0	48.0
58	economics_intros		Compensating-Environmental-Losses-Versus-Creating-Environmen_2017_Ecological.txt	<Middle>	2545.0	716.0	27.0
59	economics_intros		Compensating-Environmental-Losses-Versus-Creating-Environmen_2017_Ecological.txt	<Conclusion>	765.0	229.0	9.0
60	economics_intros		Competition-for-talent-under-performance-ma_2017_Journal-of-Accounting-and-E.txt	<Intro>	2655.0	751.0	35.0
61	economics_intros		Competition-for-talent-under-performance-ma_2017_Journal-of-Accounting-and-E.txt	<Middle>	6590.0	1611.0	68.0
62	economics_intros		Competition-for-talent-under-performance-ma_2017_Journal-of-Accounting-and-E.txt	<Conclusion>	299.0	89.0	0.0
63	economics_intros		Conditionally-conservative-fair-value-meas_2017_Journal-of-Accounting-and-Ec.txt	<Intro>	2542.0	788.0	51.0
64	economics_intros		Conditionally-conservative-fair-value-meas_2017_Journal-of-Accounting-and-Ec.txt	<Middle>	8247.0	2225.0	227.0
65	economics_intros		Conditionally-conservative-fair-value-meas_2017_Journal-of-Accounting-and-Ec.txt	<Conclusion>	706.0	228.0	9.0
66	economics_intros		Counterintuitive-Proposals-for-Trans-boundary-Ecological-Com_2017_Ecological.txt	<Intro>	1574.0	428.0	22.0
67	economics_intros		Counterintuitive-Proposals-for-Trans-boundary-Ecological-Com_2017_Ecological.txt	<Middle>	2746.0	726.0	33.0
68	economics_intros		Counterintuitive-Proposals-for-Trans-boundary-Ecological-Com_2017_Ecological.txt	<Conclusion>	1884.0	501.0	36.0
69	economics_intros		Cournot-competition-and--green--innovation--An-inverted-U_2017_Energy-Econom.txt	<Intro>	1130.0	334.0	12.0
70	economics_intros		Cournot-competition-and--green--innovation--An-inverted-U_2017_Energy-Econom.txt	<Middle>	2541.0	676.0	38.0
71	economics_intros		Cournot-competition-and--green--innovation--An-inverted-U_2017_Energy-Econom.txt	<Conclusion>	154.0	51.0	3.0
72	economics_intros		Cross-constrained-Measuring-the-Cost-environment-Efficiency_2017_Ecological-.txt	<Intro>	940.0	270.0	26.0
73	economics_intros		Cross-constrained-Measuring-the-Cost-environment-Efficiency_2017_Ecological-.txt	<Middle>	5479.0	1559.0	90.0
74	economics_intros		Cross-constrained-Measuring-the-Cost-environment-Efficiency_2017_Ecological-.txt	<Conclusion>	1290.0	411.0	46.0
75	economics_intros		Customer-concentration-risk-and-the-cost-of-_2016_Journal-of-Accounting-and-.txt	<Intro>	1838.0	543.0	46.0
76	economics_intros		Customer-concentration-risk-and-the-cost-of-_2016_Journal-of-Accounting-and-.txt	<Middle>	8208.0	2488.0	192.0
77	economics_intros		Customer-concentration-risk-and-the-cost-of-_2016_Journal-of-Accounting-and-.txt	<Conclusion>	268.0	82.0	6.0
78	economics_intros		Dealing-with--Baggage--in-Riparian-Relationship-on-Water-Allo_2017_Ecologica.txt	<Intro>	2276.0	624.0	15.0
79	economics_intros		Dealing-with--Baggage--in-Riparian-Relationship-on-Water-Allo_2017_Ecologica.txt	<Middle>	643.0	174.0	0.0
80	economics_intros		Dealing-with--Baggage--in-Riparian-Relationship-on-Water-Allo_2017_Ecologica.txt	<Conclusion>	4288.0	1191.0	43.0
81	economics_intros		Directional-predictability-from-oil-market-uncertainty-to-soverei_2017_Energ.txt	<Intro>	1903.0	598.0	95.0
82	economics_intros		Directional-predictability-from-oil-market-uncertainty-to-soverei_2017_Energ.txt	<Middle>	1391.0	374.0	51.0
83	economics_intros		Directional-predictability-from-oil-market-uncertainty-to-soverei_2017_Energ.txt	<Conclusion>	3149.0	914.0	81.0
84	economics_intros		Director-networks-and-informed-trader_2016_Journal-of-Accounting-and-Economi.txt	<Intro>	956.0	318.0	15.0
85	economics_intros		Director-networks-and-informed-trader_2016_Journal-of-Accounting-and-Economi.txt	<Middle>	7759.0	2315.0	195.0
86	economics_intros		Director-networks-and-informed-trader_2016_Journal-of-Accounting-and-Economi.txt	<Conclusion>	432.0	141.0	12.0
87	economics_intros		Directors--and-officers--liability-insurance-a_2016_Journal-of-Accounting-an.txt	<Intro>	2353.0	780.0	65.0
88	economics_intros		Directors--and-officers--liability-insurance-a_2016_Journal-of-Accounting-an.txt	<Middle>	6890.0	2182.0	145.0
89	economics_intros		Directors--and-officers--liability-insurance-a_2016_Journal-of-Accounting-an.txt	<Conclusion>	305.0	107.0	16.0
90	economics_intros		Do-information-releases-increase-or-decrease-informati_2016_Journal-of-Accou.txt	<Intro>	2501.0	833.0	94.0
91	economics_intros		Do-information-releases-increase-or-decrease-informati_2016_Journal-of-Accou.txt	<Middle>	4507.0	1440.0	121.0
92	economics_intros		Do-information-releases-increase-or-decrease-informati_2016_Journal-of-Accou.txt	<Conclusion>	395.0	148.0	12.0
93	economics_intros		Does-a-common-set-of-accounting-standards-affect-tax-_2016_Journal-of-Accoun.txt	<Intro>	3060.0	1010.0	89.0
94	economics_intros		Does-a-common-set-of-accounting-standards-affect-tax-_2016_Journal-of-Accoun.txt	<Middle>	5945.0	1909.0	139.0
95	economics_intros		Does-a-common-set-of-accounting-standards-affect-tax-_2016_Journal-of-Accoun.txt	<Conclusion>	609.0	215.0	21.0
96	economics_intros		Does-carbon-intensity-constraint-policy-improve-industrial-gre_2017_Energy-E.txt	<Intro>	2409.0	701.0	104.0
97	economics_intros		Does-carbon-intensity-constraint-policy-improve-industrial-gre_2017_Energy-E.txt	<Middle>	2344.0	690.0	62.0
98	economics_intros		Does-carbon-intensity-constraint-policy-improve-industrial-gre_2017_Energy-E.txt	<Conclusion>	3598.0	1077.0	77.0
99	economics_intros		Does-managerial-sentiment-affect-accrual-estimates_2017_Journal-of-Accountin.txt	<Intro>	4253.0	1395.0	161.0
100	economics_intros		Does-managerial-sentiment-affect-accrual-estimates_2017_Journal-of-Accountin.txt	<Middle>	6205.0	1794.0	154.0
101	economics_intros		Does-managerial-sentiment-affect-accrual-estimates_2017_Journal-of-Accountin.txt	<Conclusion>	477.0	161.0	16.0
102	economics_intros		Does-purchase-price-matter-for-the-waiting-time-to-start-using-_2017_Energy-.txt	<Intro>	968.0	253.0	15.0
103	economics_intros		Does-purchase-price-matter-for-the-waiting-time-to-start-using-_2017_Energy-.txt	<Middle>	4920.0	1335.0	95.0
104	economics_intros		Does-purchase-price-matter-for-the-waiting-time-to-start-using-_2017_Energy-.txt	<Conclusion>	858.0	255.0	0.0
105	economics_intros		Does-the-PCAOB-international-inspection-program-impro_2017_Journal-of-Accoun.txt	<Intro>	3499.0	1086.0	76.0
106	economics_intros		Does-the-PCAOB-international-inspection-program-impro_2017_Journal-of-Accoun.txt	<Middle>	6580.0	1843.0	131.0
107	economics_intros		Does-the-PCAOB-international-inspection-program-impro_2017_Journal-of-Accoun.txt	<Conclusion>	309.0	94.0	3.0
108	economics_intros		Does-the-volatility-of-commodity-prices-reflect-macroecono_2017_Energy-Econo.txt	<Intro>	3340.0	1008.0	80.0
109	economics_intros		Does-the-volatility-of-commodity-prices-reflect-macroecono_2017_Energy-Econo.txt	<Middle>	8280.0	2525.0	210.0
110	economics_intros		Does-the-volatility-of-commodity-prices-reflect-macroecono_2017_Energy-Econo.txt	<Conclusion>	185.0	59.0	6.0
111	economics_intros		Does-U-S--foreign-earnings-lockout-advantage-f_2017_Journal-of-Accounting-an.txt	<Intro>	2925.0	811.0	59.0
112	economics_intros		Does-U-S--foreign-earnings-lockout-advantage-f_2017_Journal-of-Accounting-an.txt	<Middle>	5944.0	1697.0	90.0
113	economics_intros		Does-U-S--foreign-earnings-lockout-advantage-f_2017_Journal-of-Accounting-an.txt	<Conclusion>	510.0	146.0	11.0
114	economics_intros		Dynamic-return-volatility-dependence-and-risk-measure-of-CoVaR_2017_Energy-E.txt	<Intro>	816.0	272.0	61.0
115	economics_intros		Dynamic-return-volatility-dependence-and-risk-measure-of-CoVaR_2017_Energy-E.txt	<Middle>	4599.0	1347.0	107.0
116	economics_intros		Dynamic-return-volatility-dependence-and-risk-measure-of-CoVaR_2017_Energy-E.txt	<Conclusion>	377.0	128.0	6.0
117	economics_intros		Earnings-expectations-and-employee-saf_2017_Journal-of-Accounting-and-Econom.txt	<Intro>	2736.0	853.0	65.0
118	economics_intros		Earnings-expectations-and-employee-saf_2017_Journal-of-Accounting-and-Econom.txt	<Middle>	4947.0	1559.0	129.0
119	economics_intros		Earnings-expectations-and-employee-saf_2017_Journal-of-Accounting-and-Econom.txt	<Conclusion>	289.0	96.0	9.0
120	economics_intros		Earnings-management-and-annual-report-rea_2017_Journal-of-Accounting-and-Eco.txt	<Intro>	3487.0	978.0	37.0
121	economics_intros		Earnings-management-and-annual-report-rea_2017_Journal-of-Accounting-and-Eco.txt	<Middle>	4911.0	1247.0	46.0
122	economics_intros		Earnings-management-and-annual-report-rea_2017_Journal-of-Accounting-and-Eco.txt	<Conclusion>	465.0	119.0	6.0
123	economics_intros		Economic-externalities-in-transmission-network-expansion-_2017_Energy-Econom.txt	<Intro>	1414.0	416.0	16.0
124	economics_intros		Economic-externalities-in-transmission-network-expansion-_2017_Energy-Econom.txt	<Middle>	1704.0	510.0	29.0
125	economics_intros		Economic-externalities-in-transmission-network-expansion-_2017_Energy-Econom.txt	<Conclusion>	221.0	82.0	12.0
126	economics_intros		Economy-wide-effects-of-international-and-Russia-s-climat_2017_Energy-Econom.txt	<Intro>	789.0	241.0	37.0
127	economics_intros		Economy-wide-effects-of-international-and-Russia-s-climat_2017_Energy-Econom.txt	<Middle>	2020.0	640.0	75.0
128	economics_intros		Economy-wide-effects-of-international-and-Russia-s-climat_2017_Energy-Econom.txt	<Conclusion>	3613.0	1235.0	161.0
129	economics_intros		Employee-quality-and-financial-reporting-_2017_Journal-of-Accounting-and-Eco.txt	<Intro>	3082.0	862.0	29.0
130	economics_intros		Employee-quality-and-financial-reporting-_2017_Journal-of-Accounting-and-Eco.txt	<Middle>	6365.0	1671.0	108.0
131	economics_intros		Employee-quality-and-financial-reporting-_2017_Journal-of-Accounting-and-Eco.txt	<Conclusion>	172.0	58.0	9.0
132	economics_intros		Energy-economic-recovery-resilience-with-Input-Output-linea_2017_Energy-Econ.txt	<Intro>	2170.0	645.0	92.0
133	economics_intros		Energy-economic-recovery-resilience-with-Input-Output-linea_2017_Energy-Econ.txt	<Middle>	5275.0	1452.0	204.0
134	economics_intros		Energy-economic-recovery-resilience-with-Input-Output-linea_2017_Energy-Econ.txt	<Conclusion>	392.0	134.0	17.0
135	economics_intros		Energy-Metabolism-of-28-World-Countries--A-Multi-scale-I_2017_Ecological-Eco.txt	<Intro>	1070.0	292.0	3.0
136	economics_intros		Energy-Metabolism-of-28-World-Countries--A-Multi-scale-I_2017_Ecological-Eco.txt	<Middle>	3662.0	924.0	79.0
137	economics_intros		Energy-Metabolism-of-28-World-Countries--A-Multi-scale-I_2017_Ecological-Eco.txt	<Conclusion>	963.0	250.0	25.0
138	economics_intros		Finding-environmentally-critical-transmission-sectors--transac_2017_Energy-E.txt	<Intro>	2404.0	711.0	127.0
139	economics_intros		Finding-environmentally-critical-transmission-sectors--transac_2017_Energy-E.txt	<Middle>	2183.0	572.0	137.0
140	economics_intros		Finding-environmentally-critical-transmission-sectors--transac_2017_Energy-E.txt	<Conclusion>	329.0	82.0	12.0
141	economics_intros		Further-evidence-on-the-strategic-timing-of-earnings-_2016_Journal-of-Accoun.txt	<Intro>	2236.0	675.0	33.0
142	economics_intros		Further-evidence-on-the-strategic-timing-of-earnings-_2016_Journal-of-Accoun.txt	<Middle>	7382.0	2186.0	130.0
143	economics_intros		Further-evidence-on-the-strategic-timing-of-earnings-_2016_Journal-of-Accoun.txt	<Conclusion>	249.0	79.0	6.0
144	economics_intros		Gasoline-price-and-new-vehicle-fuel-efficiency--Evidence-_2017_Energy-Econom.txt	<Intro>	1785.0	575.0	45.0
145	economics_intros		Gasoline-price-and-new-vehicle-fuel-efficiency--Evidence-_2017_Energy-Econom.txt	<Middle>	4866.0	1558.0	214.0
146	economics_intros		Gasoline-price-and-new-vehicle-fuel-efficiency--Evidence-_2017_Energy-Econom.txt	<Conclusion>	372.0	140.0	16.0
147	economics_intros		Genuine-Progress-Indicator-2-0--Pilot-Accounts-for-the-US--_2017_Ecological-.txt	<Intro>	2924.0	789.0	43.0
148	economics_intros		Genuine-Progress-Indicator-2-0--Pilot-Accounts-for-the-US--_2017_Ecological-.txt	<Middle>	3808.0	1124.0	82.0
149	economics_intros		Genuine-Progress-Indicator-2-0--Pilot-Accounts-for-the-US--_2017_Ecological-.txt	<Conclusion>	1525.0	433.0	25.0
150	economics_intros		Getting-more--carbon-bang--for-your--buck--in-Acre-Sta_2017_Ecological-Econo.txt	<Intro>	1739.0	478.0	40.0
151	economics_intros		Getting-more--carbon-bang--for-your--buck--in-Acre-Sta_2017_Ecological-Econo.txt	<Middle>	3571.0	1041.0	60.0
152	economics_intros		Getting-more--carbon-bang--for-your--buck--in-Acre-Sta_2017_Ecological-Econo.txt	<Conclusion>	1676.0	481.0	21.0
153	economics_intros		Gold-Mining-Pollution-and-the-Cost-of-Private-Healthcare_2017_Ecological-Eco.txt	<Intro>	1439.0	418.0	34.0
154	economics_intros		Gold-Mining-Pollution-and-the-Cost-of-Private-Healthcare_2017_Ecological-Eco.txt	<Middle>	3299.0	970.0	72.0
155	economics_intros		Gold-Mining-Pollution-and-the-Cost-of-Private-Healthcare_2017_Ecological-Eco.txt	<Conclusion>	419.0	150.0	9.0
156	economics_intros		Hedging-local-volume-risk-using-forward-markets--Nordic-_2017_Energy-Economi.txt	<Intro>	1740.0	585.0	27.0
157	economics_intros		Hedging-local-volume-risk-using-forward-markets--Nordic-_2017_Energy-Economi.txt	<Middle>	4793.0	1366.0	126.0
158	economics_intros		Hedging-local-volume-risk-using-forward-markets--Nordic-_2017_Energy-Economi.txt	<Conclusion>	930.0	286.0	18.0
159	economics_intros		Human-capital-and-energy-in-economic-growth---Evidence-from_2017_Energy-Econ.txt	<Intro>	1916.0	573.0	77.0
160	economics_intros		Human-capital-and-energy-in-economic-growth---Evidence-from_2017_Energy-Econ.txt	<Middle>	7875.0	2295.0	334.0
161	economics_intros		Human-capital-and-energy-in-economic-growth---Evidence-from_2017_Energy-Econ.txt	<Conclusion>	783.0	247.0	30.0
162	economics_intros		Identifying-the-driving-forces-of-national-and-regional-CO2-emi_2017_Energy-.txt	<Intro>	1265.0	370.0	31.0
163	economics_intros		Identifying-the-driving-forces-of-national-and-regional-CO2-emi_2017_Energy-.txt	<Middle>	7281.0	1963.0	200.0
164	economics_intros		Identifying-the-driving-forces-of-national-and-regional-CO2-emi_2017_Energy-.txt	<Conclusion>	1828.0	599.0	91.0
165	economics_intros		Influential-factors-in-crude-oil-price-forecasting_2017_Energy-Economics.txt	<Intro>	1372.0	451.0	67.0
166	economics_intros		Influential-factors-in-crude-oil-price-forecasting_2017_Energy-Economics.txt	<Middle>	4595.0	1389.0	139.0
167	economics_intros		Influential-factors-in-crude-oil-price-forecasting_2017_Energy-Economics.txt	<Conclusion>	416.0	131.0	12.0
168	economics_intros		Information-strategies-for-energy-conservation--A-field-ex_2017_Energy-Econo.txt	<Intro>	2696.0	807.0	73.0
169	economics_intros		Information-strategies-for-energy-conservation--A-field-ex_2017_Energy-Econo.txt	<Middle>	4898.0	1454.0	145.0
170	economics_intros		Information-strategies-for-energy-conservation--A-field-ex_2017_Energy-Econo.txt	<Conclusion>	1367.0	405.0	38.0
171	economics_intros		Inside-the-Emerald-Triangle--Modeling-the-Placement-and-Size_2017_Ecological.txt	<Intro>	572.0	174.0	18.0
172	economics_intros		Inside-the-Emerald-Triangle--Modeling-the-Placement-and-Size_2017_Ecological.txt	<Middle>	4223.0	1299.0	87.0
173	economics_intros		Inside-the-Emerald-Triangle--Modeling-the-Placement-and-Size_2017_Ecological.txt	<Conclusion>	1722.0	556.0	41.0
174	economics_intros		Is-the-SEC-captured--Evidence-from-comment-l_2017_Journal-of-Accounting-and-.txt	<Intro>	3449.0	924.0	41.0
175	economics_intros		Is-the-SEC-captured--Evidence-from-comment-l_2017_Journal-of-Accounting-and-.txt	<Middle>	4086.0	1081.0	45.0
176	economics_intros		Is-the-SEC-captured--Evidence-from-comment-l_2017_Journal-of-Accounting-and-.txt	<Conclusion>	231.0	61.0	0.0
177	economics_intros		Labor-unemployment-insurance-and-earnings-_2016_Journal-of-Accounting-and-Ec.txt	<Intro>	2921.0	973.0	81.0
178	economics_intros		Labor-unemployment-insurance-and-earnings-_2016_Journal-of-Accounting-and-Ec.txt	<Middle>	3912.0	1160.0	100.0
179	economics_intros		Labor-unemployment-insurance-and-earnings-_2016_Journal-of-Accounting-and-Ec.txt	<Conclusion>	552.0	199.0	19.0
180	economics_intros		Managers--green-investment-disclosures-and-in_2016_Journal-of-Accounting-and.txt	<Intro>	2290.0	631.0	19.0
181	economics_intros		Managers--green-investment-disclosures-and-in_2016_Journal-of-Accounting-and.txt	<Middle>	5896.0	1499.0	43.0
182	economics_intros		Managers--green-investment-disclosures-and-in_2016_Journal-of-Accounting-and.txt	<Conclusion>	873.0	246.0	9.0
183	economics_intros		Managing-the-Risks-of-Sea-Lice-Transmission-Between-Salmon-_2017_Ecological-.txt	<Intro>	905.0	295.0	28.0
184	economics_intros		Managing-the-Risks-of-Sea-Lice-Transmission-Between-Salmon-_2017_Ecological-.txt	<Middle>	4818.0	1410.0	167.0
185	economics_intros		Managing-the-Risks-of-Sea-Lice-Transmission-Between-Salmon-_2017_Ecological-.txt	<Conclusion>	1023.0	339.0	42.0
186	economics_intros		Move-it--How-an-electric-contest-motivates-households-to-sh_2017_Energy-Econ.txt	<Intro>	1354.0	378.0	9.0
187	economics_intros		Move-it--How-an-electric-contest-motivates-households-to-sh_2017_Energy-Econ.txt	<Middle>	5370.0	1433.0	42.0
188	economics_intros		Move-it--How-an-electric-contest-motivates-households-to-sh_2017_Energy-Econ.txt	<Conclusion>	963.0	278.0	9.0
189	economics_intros		Multinational-operation--ownership-and-efficiency-difference_2017_Energy-Eco.txt	<Intro>	1715.0	512.0	35.0
190	economics_intros		Multinational-operation--ownership-and-efficiency-difference_2017_Energy-Eco.txt	<Middle>	3068.0	870.0	50.0
191	economics_intros		Multinational-operation--ownership-and-efficiency-difference_2017_Energy-Eco.txt	<Conclusion>	2438.0	756.0	42.0
192	economics_intros		Oil-and-stock-market-momentum_2017_Energy-Economics.txt	<Intro>	1546.0	519.0	128.0
193	economics_intros		Oil-and-stock-market-momentum_2017_Energy-Economics.txt	<Middle>	3727.0	1246.0	264.0
194	economics_intros		Oil-and-stock-market-momentum_2017_Energy-Economics.txt	<Conclusion>	512.0	187.0	72.0
195	economics_intros		Oil-consumption-subsidy-removal-in-OPEC-and-other-Non-OECD-co_2017_Energy-Ec.txt	<Intro>	1553.0	514.0	44.0
196	economics_intros		Oil-consumption-subsidy-removal-in-OPEC-and-other-Non-OECD-co_2017_Energy-Ec.txt	<Middle>	4341.0	1463.0	149.0
197	economics_intros		Oil-consumption-subsidy-removal-in-OPEC-and-other-Non-OECD-co_2017_Energy-Ec.txt	<Conclusion>	313.0	102.0	12.0
198	economics_intros		Oil-price-shocks--economic-policy-uncertainty-and-industry-stoc_2017_Energy-.txt	<Intro>	2566.0	781.0	147.0
199	economics_intros		Oil-price-shocks--economic-policy-uncertainty-and-industry-stoc_2017_Energy-.txt	<Middle>	5628.0	1647.0	182.0
200	economics_intros		Oil-price-shocks--economic-policy-uncertainty-and-industry-stoc_2017_Energy-.txt	<Conclusion>	586.0	205.0	31.0
201	economics_intros		Oil-volatility-risk-and-stock-market-volatility-predictabili_2017_Energy-Eco.txt	<Intro>	1904.0	631.0	94.0
