	Subcorpus	Type of Article	Article	Teil	Sentence number	CNC String	CNC Length	Words before
0108	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	244.0	Domestic fossil fuel subsidies	4.0	4329.0
0109	economics_intros	Quant/Qual	A-model-to-assess-the-impact-of-employment-policy-and-subsidiz_2017_Energy-E.txt	<Middle>	245.0	Domestic fuel subsidies	3.0	4347.0
0165	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Intro>	7.0	Berghoferpercentage industry analysts	4.0	64.0
0166	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Intro>	13.0	Morrellhedging behavior	3.0	161.0
0167	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Intro>	20.0	airline industry increases	3.0	322.0
0168	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Intro>	28.0	motor gasoline prices	3.0	550.0
0169	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Intro>	33.0	jet fuel prices	3.0	611.0
0170	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Intro>	47.0	adjustment cannot account	3.0	909.0
0171	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Middle>	64.0	reﬁnery utilization rates	3.0	1217.0
0172	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Middle>	64.0	error correction models	3.0	1224.0
0173	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Middle>	64.0	motor gasoline prices	3.0	1229.0
0174	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Middle>	72.0	reﬁnery utilization rates	3.0	1322.0
0175	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Middle>	76.0	kerosene-type jet fuel	3.0	1385.0
0176	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Middle>	98.0	error correction model	3.0	1674.0
0177	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Middle>	101.0	alsor×p matrix	3.0	1823.0
0178	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Middle>	107.0	p-r unit roots	3.0	1953.0
0179	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Middle>	122.0	error correction model	3.0	2311.0
0180	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Middle>	146.0	long run structure	3.0	2647.0
0181	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	178.0	jet fuel change	3.0	3144.0
0182	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	183.0	second cointegrating relation	3.0	3213.0
0183	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	197.0	third cointegrating relation	3.0	3382.0
0184	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	197.0	reﬁnery utilization rates	3.0	3386.0
0185	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	199.0	reﬁnery utilization rates	3.0	3408.0
0186	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	200.0	reﬁnery utilization rates	3.0	3423.0
0187	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	202.0	fourth cointegrating relation	3.0	3465.0
0188	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	213.0	jet fuel prices	3.0	3653.0
0189	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	264.0	oil prices drop	3.0	4344.0
0190	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	269.0	US reﬁnery yields	3.0	4496.0
0191	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	287.0	jet fuel inventories	3.0	4783.0
0192	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	293.0	jet fuel lag reductions	4.0	4913.0
0193	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	294.0	oil price decline	3.0	4959.0
0194	economics_intros	Quant/Qual	Airfares-and-oil-prices---Feathers-and-Rockets--adjustme_2017_Energy-Economi.txt	<Conclusion>	301.0	crude oil prices	3.0	5200.0
0195	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	18.0	hake trawl ﬁshery	3.0	337.0
0196	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	28.0	fuel price periods	3.0	572.0
0197	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	29.0	Previous modelling scenario analysis	4.0	583.0
0198	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	30.0	fuel price increase	3.0	602.0
0199	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	31.0	fuel price rise	3.0	659.0
0200	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	41.0	hake trawl industry	3.0	936.0
0201	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	43.0	ﬁsheries system level	3.0	1004.0
0202	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	44.0	overall ﬂeet size	3.0	1032.0
0203	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	44.0	hake trawl industry	3.0	1043.0
0204	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	47.0	proﬁt risk trade-offs	3.0	1077.0
0205	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	47.0	ﬂeet structure help	3.0	1082.0
0206	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Intro>	48.0	government apportionment restrictions	3.0	1106.0
0207	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	54.0	hake trawl industry	3.0	1334.0
0208	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	57.0	eleven client agents	3.0	1419.0
0209	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	68.0	stock assessment modelling	3.0	1709.0
0210	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	74.0	Final sales volumes	3.0	1858.0
0211	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	78.0	ZAR revenue equivalent	3.0	1937.0
0212	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	108.0	stochasticity exchange rate	3.0	2275.0
0213	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	119.0	fuel price increases	3.0	2449.0
0214	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	134.0	modelled fuel price	3.0	2780.0
0215	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	137.0	Local fuel price	3.0	2825.0
0216	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	139.0	ZAR value equivalent	3.0	2865.0
0217	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	141.0	ZAR/Euro exchange rates	3.0	2905.0
0218	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	142.0	exchange rate changes	3.0	2939.0
0219	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	151.0	break-even point fuel price	4.0	3055.0
0220	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	152.0	case scenario companies	3.0	3078.0
0221	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	166.0	average conditions ﬁrms	3.0	3358.0
0222	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	167.0	fuel price increase	3.0	3377.0
0223	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	176.0	andcatch cost	3.0	3576.0
0224	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	180.0	hake population predictions	3.0	3649.0
0225	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	183.0	hake trawl industry	3.0	3681.0
0226	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	185.0	Theremarket incentives	3.0	3757.0
0227	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	188.0	industry structure inputs	3.0	3854.0
0228	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	193.0	ﬂeet size variables	3.0	3970.0
0229	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	193.0	expected generating outputs	3.0	3974.0
0230	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	219.0	companies trade-off proﬁt	3.0	4483.0
0231	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	249.0	Future rights allocations	3.0	5165.0
0232	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	262.0	Different ﬂeet sizes	3.0	5373.0
0233	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	267.0	“all freezer” ﬂeet	3.0	5436.0
0234	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	271.0	ﬂeet scenario inputs	3.0	5469.0
0235	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	278.0	hake trawl industry participants	4.0	5597.0
0236	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	279.0	freezer trawler proﬁtability	3.0	5639.0
0237	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	289.0	similar proﬁt levels	3.0	5898.0
0238	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Middle>	301.0	owned vessel numbers	3.0	6298.0
0239	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Conclusion>	307.0	effort improving gear	3.0	6396.0
0240	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Conclusion>	308.0	fuel scenarios companies	3.0	6434.0
0241	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Conclusion>	308.0	catches reducing proﬁts	3.0	6439.0
0242	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Conclusion>	321.0	Future rights allocations	3.0	6764.0
0243	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Conclusion>	327.0	export market value	3.0	6948.0
0244	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Conclusion>	330.0	hake population predictions	3.0	7053.0
0245	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Conclusion>	337.0	mean variance analysis	3.0	7203.0
0246	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Conclusion>	340.0	risk product variability	3.0	7299.0
0247	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Trawl_2017_Ecologica.txt	<Conclusion>	347.0	climate change affect catch volume	5.0	7492.0
0248	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Traw_2017_Ecological.txt	<Intro>	3.0	overall ﬁsheries value	3.0	34.0
0249	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Traw_2017_Ecological.txt	<Intro>	15.0	current scientiﬁc challenge	3.0	257.0
0250	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Traw_2017_Ecological.txt	<Intro>	20.0	hake fuel price	3.0	374.0
0251	economics_intros	Quant/Qual	An-Agent-based-Model-of-the-South-African-Offshore-Hake-Traw_2017_Ecological.txt	<Intro>	29.0	capture complex systems	3.0	589.0
