	Subcorpus	Type of Article	Article	Teil	Sentence number	CNC String	CNC Length	Words before
52	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Intro>	96.0	operation–word span task	3.0	1802.0
53	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Intro>	113.0	high school students	3.0	2156.0
54	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Intro>	115.0	deductive instruction condition	3.0	2170.0
55	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Intro>	117.0	inductive instruction group	3.0	2205.0
56	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Intro>	118.0	input instruction treatment	3.0	2240.0
57	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Intro>	121.0	reading comprehension tests	3.0	2302.0
58	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Intro>	128.0	laboratory studies participants	3.0	2459.0
59	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Intro>	136.0	information gap activities	3.0	2602.0
60	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Intro>	136.0	judgment test GJT	3.0	2607.0
61	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Intro>	149.0	oral utterance rejection	3.0	2848.0
62	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Intro>	207.0	computer-assisted language learning	3.0	3499.0
63	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Middle>	257.0	instruction research VanPatten	3.0	4295.0
64	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Middle>	266.0	SVO word order	3.0	4412.0
65	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Middle>	280.0	noun morphology indicated	3.0	4685.0
66	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Middle>	290.0	noun case morphology	3.0	4878.0
67	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Middle>	310.0	test version presentation	3.0	5188.0
68	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Middle>	345.0	listening span test	3.0	5664.0
69	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Middle>	367.0	paired associates subtest	3.0	6078.0
70	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Middle>	419.0	model selection procedure	3.0	6580.0
71	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Conclusion>	463.0	grammar information provided	3.0	7034.0
72	linguistics_intros	Quant/Qual	Aptitude_and_pedagogical_conditions_in_the_early_development_of_a_nonprimary_language.txt	<Conclusion>	511.0	“utterance rejection” conditions	3.0	8102.0
73	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Intro>	2.0	language development children	3.0	9.0
74	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Intro>	10.0	toy manipulation paradigm	3.0	86.0
75	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Intro>	56.0	sentence repetition ability	3.0	1116.0
76	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Intro>	62.0	sentence repetition tasks	3.0	1232.0
77	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Intro>	63.0	average immediate sentence repetition error scores	6.0	1251.0
78	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Intro>	64.0	sentence repetition task	3.0	1304.0
79	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Intro>	66.0	sentence repetition performance	3.0	1358.0
80	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Intro>	71.0	language production systems	3.0	1441.0
81	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Intro>	74.0	sentence recall ability	3.0	1497.0
82	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Intro>	81.0	immediate sentence recall	3.0	1590.0
83	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Middle>	97.0	hearing screening test	3.0	1847.0
84	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Middle>	105.0	typical language abilities	3.0	1926.0
85	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Middle>	111.0	sentence–picture matching task	3.0	2000.0
86	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Middle>	141.0	roles verb/object distractor	3.0	2587.0
87	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Middle>	147.0	sentence recall task	3.0	2684.0
88	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Middle>	164.0	sentence repetition task	3.0	2978.0
89	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Middle>	170.0	omissions noun transpositions	3.0	3074.0
90	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Middle>	216.0	sentence repetition task	3.0	3863.0
91	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Middle>	255.0	child language competence	3.0	4708.0
92	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Conclusion>	272.0	child language research	3.0	5201.0
93	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Conclusion>	272.0	sentence comprehension task	3.0	5206.0
94	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Conclusion>	285.0	clause comprehension difficulty	3.0	5567.0
95	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Conclusion>	286.0	current comprehension task	3.0	5588.0
96	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Conclusion>	302.0	clause comprehension difficulty	3.0	6055.0
97	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Conclusion>	303.0	current comprehension task	3.0	6076.0
98	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Conclusion>	309.0	our head noun	3.0	6270.0
99	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Conclusion>	323.0	matrix clause type	3.0	6495.0
100	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Conclusion>	336.0	sentence repetition task	3.0	6806.0
101	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Conclusion>	353.0	language development children	3.0	7236.0
102	linguistics_intros	Quant/Qual	Assessing_understanding_of_relative_clauses_a_comparison_of_multiple-choice_comprehension_versus_sen.txt	<Conclusion>	355.0	sentence comprehension task	3.0	7298.0
103	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Intro>	2.0	Language Impairment SLI	3.0	23.0
104	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Intro>	14.0	word recognition deficits	3.0	267.0
105	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Intro>	16.0	Spoken word recognition	3.0	310.0
106	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Intro>	17.0	Spoken word recognition	3.0	318.0
107	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Intro>	21.0	Spoken word recognition	3.0	418.0
108	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Intro>	45.0	neighborhood density effects	3.0	791.0
109	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Intro>	62.0	spoken word recognition isolation points	5.0	1041.0
110	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Intro>	112.0	auditory repetition task	3.0	1790.0
111	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Intro>	112.0	frequency discrimination FD	3.0	1796.0
112	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Intro>	130.0	Accurate speech processing	3.0	2043.0
113	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Intro>	131.0	frequency modulation FM	3.0	2064.0
114	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	138.0	word recognition deficits	3.0	2214.0
116	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	217.0	staircase reversal procedure	3.0	3199.0
117	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	223.0	Frequency Modulation detection	3.0	3292.0
118	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	226.0	frequency modulation detection	3.0	3325.0
119	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	254.0	Chinese logograph character	3.0	3623.0
120	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	298.0	child-friendly computer game	3.0	4218.0
121	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	325.0	oral language subtests	3.0	4588.0
122	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	378.0	word recognition times	3.0	5506.0
123	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	409.0	potential mediation relations	3.0	6023.0
124	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	409.0	processing path analyses	3.0	6036.0
125	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	425.0	Akaike information criterion	3.0	6367.0
126	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	425.0	Browne–Cudeck criterion BCC	3.0	6378.0
127	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Middle>	437.0	Spoken word recognition	3.0	6602.0
128	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Conclusion>	440.0	speech-gating frequency modulation	3.0	6657.0
129	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Conclusion>	450.0	poorer word recognition	3.0	6858.0
130	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Conclusion>	526.0	voice onset time	3.0	8432.0
131	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Conclusion>	544.0	comprehensive test battery	3.0	8804.0
132	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Conclusion>	553.0	frequency modulation detection	3.0	8946.0
133	linguistics_intros	Quant/Qual	Auditory_perception_and_word_recognition_in_Cantonese-Chinese_speaking_children_with_and_without_Spe.txt	<Conclusion>	560.0	lexical restructuring model	3.0	9055.0
134	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Intro>	52.0	polyvalence co-speech gestures	3.0	669.0
135	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Intro>	68.0	teacher teaching child	3.0	874.0
136	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Intro>	68.0	doctor nursing patient	3.0	878.0
137	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Intro>	109.0	noun class system	3.0	1491.0
138	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Intro>	139.0	or PRO-DROP language	3.0	1967.0
139	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Intro>	151.0	adults speech style	3.0	2183.0
140	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Intro>	165.0	practices narrative production	3.0	2442.0
141	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	183.0	information gesture introduction	3.0	2775.0
142	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	192.0	same video twice	3.0	2920.0
143	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	213.0	French speech coding	3.0	3177.0
144	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	242.0	“The mother bird	3.0	3466.0
145	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	289.0	marks discourse cohesion	3.0	3941.0
146	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	307.0	narrative elicitation task	3.0	4140.0
147	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	309.0	speech act narration	3.0	4188.0
148	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	310.0	performative word searching	3.0	4225.0
149	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	333.0	narrative complexity measure	3.0	4661.0
150	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	334.0	pragmatic speech acts	3.0	4692.0
151	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	410.0	French gesture production	3.0	6261.0
152	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	411.0	non-representational gesture rates	3.0	6281.0
153	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	412.0	non-representational gesture rates	3.0	6320.0
154	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	412.0	age effect F	3.0	6329.0
155	linguistics_intros	Quant/Qual	A_cross-linguistic_study_of_the_development_of_gesture_and_speech_in_Zulu_and_French_oral_narratives.txt	<Middle>	412.0	language effect F	3.0	6339.0
